trail,beach,boardwalk,botanical_garden,bridge,canal/natural,cemetery,cliff,coast,creek,dam,desert/sand,desert_road,driveway,farm,field,field_road,forest,forest_path,golf_course,highway,hot_spring,islet,japanese_garden,lagoon,lake/natural,lawn,marsh,mountain,mountain_path,ocean,orchard,picnic_area,pond,river,sky,swamp,swimming_hole,trench,valley,vineyard,waterfall,watering_hole,young_forest,elevation,length,cluster,latitude,longitude
Devils Path Hike  Spruceton Road to Prediger Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934341098746968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22145549272227186,0.0,0.0,0.0,0.0,0.0,0.057965942488663436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03984333613531938,0.0,0.0,0.14795011531060415,0.06202830188679245,4,42.192058,-74.324331
Diamond Lake Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3817326299225948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273877750221082,0.0,0.05060761863844127,0.0,0.0,0.0,0.0,0.0,0.0,0.13244529805103475,0.0,0.10618817401337073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016305066321958958,0.004009433962264151,0,41.54175,-74.26993
Diamond Mountain Loop via Stony Brook and Pine Meadows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7212345354636142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698420067012538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09131914678796793,0.0,0.18526647421942552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012618064838344815,0.0125,3,41.1739,-74.16818
Diamond Mountain Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28113691902261084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05328568659903146,0.10940319960351544,0.0,0.0,0.03245548665060489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653654152433283,0.0,0.0,0.0,0.0,0.012383036855325586,0.011556603773584908,4,41.17389,-74.16861999999999
Diamond Notch Falls via Diamond Notch Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4366955940242968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12977229294899376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728090704425499,0.0,0.0,0.0,0.0,0.0,0.04872447975693775,0.0,0.0,0.0,0.0,0.0,0.0,0.1968745817511265,0.0,0.0,0.020373988277979347,0.009433962264150943,3,42.14835,-74.26465999999999
Diamond Notch Falls via Spruceton Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689668728978796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03357178563044807,0.0,0.0,0.0,0.1599788819744574,0.0,0.0,0.0,0.0,0.0,0.0,0.01858798207355149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08266285345850265,0.0,0.0,0.008622589127017936,0.007075471698113208,3,42.18242,-74.26944
Dickinson Hill Fire Tower Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05543546699400592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522989431259106,0.0,0.0,0.0,0.22082819854927802,0.0049062091455263895,0.0061320754716981144,1,42.79053,-73.43336
Dix Mountain via Dix Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02361946172728681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15071013562135555,0.13394292967290794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952841657521691,0.0,0.0,0.0,0.0,0.05242592946222658,0.03113207547169812,1,44.1311557,-73.7306213
Dix Range,0.0,0.0,0.0,0.0,0.0,0.0,0.02493294922746789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19757418795638174,0.41623156416742096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10065859755217242,0.07613437724929124,0.036084905660377364,4,44.02081,-73.82776
Dix Trail from Elk Lake Parking Area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07735887103246733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17701499324757572,0.4722263037115823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4206286550294033,0.0,0.0,0.0,0.0,0.05098638306623382,0.027830188679245284,1,44.0209653,-73.82829670000001
Donaldson Mountain  Mount Emmonds  Seward Mountain Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416530352960181,0.06741908940601775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3649754094318297,0.0,0.0,0.0,0.0,0.05656829766294049,0.0375,1,44.19178,-74.26341
Donaldson and Seward Mountain Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32710081472190017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393225278711696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03519939126554266,0.1763791580776899,0.0,0.0,0.06708515466415538,0.05382140811140326,0.032075471698113214,0,44.19211,-74.26359000000001
Doodletown Bridle Path Loop Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050635682457977435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035197341554450035,0.2148248522171195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21858399509883544,0.0,0.0,0.0,0.0,0.022401104631520192,0.01768867924528302,1,41.30093,-73.98595
Double Drop Falls (2 falls),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14503121718918974,0.04956180045610531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801478775430861,0.0,0.0,0.08855075626081563,0.0,0.0,0.0,0.03619425917944148,0.0,0.0,0.0007197731979963865,0.004952830188679246,4,42.96137,-77.0913
Doubletop and Graham Bushwhack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10035383366471473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09792214853458923,0.02545379801933289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42729377307401,0.06018185290186113,0.025943396226415096,4,41.98985,-74.49710999999999
Dover Stone Church,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42239472356740143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057360994470507326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14302468927963186,0.0,0.0,0.00972428279742057,0.008726415094339622,3,41.73895,-73.57982
Dry Brook Ridge Trail,0.0,0.0,0.2703041558246232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03244090371917074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7315062312021375,0.052088076736636464,0.0294811320754717,4,42.14397,-74.64941999999999
Dryer Road Park Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041732333551101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033370086164443084,0.004862141398710285,0.00660377358490566,4,42.97175,-77.43989
Dunderberg Spiral Railway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03092151352127345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09710286126732026,0.0,0.0,0.0,0.0,0.05519712560165962,0.0,0.1078230282471054,0.0,0.0,0.0,0.0,0.0,0.015292476321367791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024854209204283384,0.01650943396226415,4,41.281040000000004,-73.96298
Durand Eastman Park Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.011429885805263277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015127403640033241,0.04569413635937073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013286753253536692,0.0,0.0,0.0,0.0,0.005053101634913407,0.007783018867924528,4,43.2250049,-77.55618100000001
Dutchess Rail Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20971119901707408,0.0,0.0,0.2597790056179008,0.0,0.2289944515521292,0.0,0.1818789436887665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035547982431658274,0.030424528301886793,4,41.58415,-73.80476999999999
Dyken Pond,0.08855987490968238,0.0,0.0,0.0,0.0,0.0,0.0,0.006940542058296553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05223891522636963,0.09328345723407952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09234398807268533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030700530281886685,0.006367924528301887,4,42.72295,-73.43456
Eagle Cliff Falls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3876839159632695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08808077277233824,0.0,0.0,0.01644702057793338,0.0,0.0,0.0,0.810908521755922,0.0024967942339918963,0.0,0.0004259882192223512,0.0007075471698113207,3,42.33605,-76.82987
Eagle Cliff and Mohonk Lake Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397412651524499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016713889456241318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008628673032558933,0.020746410184267268,0.0,0.0,0.0,0.0,0.0829067738896717,0.0,0.0,0.0,0.0,0.009636147303788357,0.013915094339622642,4,41.77885,-74.13568000000001
Eagle Hill Trail Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07998317113135879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10874824406615312,0.0,0.0,0.0,0.0,0.00524406187111653,0.00660377358490566,4,41.11179,-73.83731
Earl Cardot Eastside Overland Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04228172190241146,0.0,0.14328563168568664,0.0,0.0,0.0,0.0,0.0,0.09939041104045618,0.0,0.0,0.10443737880258694,0.0,0.0,0.0,0.0,0.0,0.026383470738794525,0.0,0.02337059506147451,0.041273584905660375,4,42.21888,-79.18361999999999
Earl Reservoir Loop,0.0,0.0,0.0,0.0,0.04784133442306415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15911331681109525,0.0,0.20418072543011512,0.0,0.0,0.0,0.0,0.0,0.0,0.17496960136503611,0.0,0.21938726559787827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020124271046021427,0.00518867924528302,2,41.3627792,-74.1369002
East Bay  Mudge Creek & Chimney Bluffs,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6340162857100122,0.0,0.03995650031349113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020946792228747547,0.0,0.0,0.0,0.0,0.009795157810784936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003363838006962704,0.0047169811320754715,5,43.29047,-76.90630999999999
East Drive  102nd Street Cutoff and West Drive Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115561908963175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10269572076267956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17848838351460486,0.0,0.0,0.0,0.2082536360777517,0.0,0.0,0.0040836112049590905,0.012264150943396229,3,40.77259,-73.96884
East Esker Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01811645886011002,0.10714499626868512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15136764640390446,0.008431628890814813,0.01179245283018868,4,43.010220000000004,-77.56342
East Greenbush Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17949045918140882,0.0,0.2950284109067421,0.2523055979795301,0.5369287952116121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002981917534556459,0.0037735849056603774,0,42.59667,-73.66481
East Mountain and Round Hill Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3838401235330182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014731248386849027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332458816842426,0.0,0.0,0.0,0.07974794059699017,0.020183028041776224,0.01768867924528302,0,41.44446,-73.91490999999999
East Setauket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310115495306983,0.3633060223310357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08868755126974909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007697166443879725,0.024764150943396228,0,40.90744,-73.09014
Eastwood Meadows Trail,0.0,0.0,0.1459422274281485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031869647385214965,0.0,0.5777980883447895,0.2504803464929317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801107569369977,0.02216981132075472,0,42.10034,-78.74968
Echo Cliff via Panther Mountain Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07331320895141724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4589825197142778,0.17334295548408102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1089110508101482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16732888974757673,0.00957739030803355,0.0037735849056603774,5,43.41109,-74.55771
Echo Lake,0.0,0.0,0.703247868161872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10202703710596753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029586936162896725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022503929374091104,0.017452830188679245,4,42.13333,-74.08583
Egbert via Appalachian Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4271936476649143,0.10730563661185903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136955449755664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007506206207676601,0.008254716981132075,0,41.572531299999994,-73.68101120000001
Eisenhower Park Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.1828781728842125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24203845824053186,0.641057383515098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09886553245010324,0.0,0.0,0.0,0.0,0.0007638409448124918,0.008018867924528302,1,40.729279999999996,-73.57789
Elephant's Head Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10548564862924027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3984516279817283,0.06962814171527093,0.0,0.0,0.0,0.0,0.02121552500833172,0.0,0.0,0.0,0.04336547148420642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008093776165224673,0.009669811320754715,5,44.7123192,-74.30686180000001
Elk Pen Loop Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611513219835576,0.0,0.027106480661290167,0.0,0.0,0.0,0.0,0.0,0.04178158488804967,0.039777771128620035,0.0,0.10503177303282928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02221014439531707,0.016745283018867924,4,41.2647,-74.15434
Ellicott Creek Trailway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07755095292419514,0.32897919327249325,0.0,0.01331114208965946,0.28011283224616706,0.06690943163973352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008079086916285969,0.013443396226415095,4,43.02149,-78.82921999999999
Elm Ridge Trail Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009958827077093096,0.060663332502170576,0.0,0.28165524711129786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026788645000625503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06405237560257836,0.011751399150961413,0.01320754716981132,4,42.31263,-74.19051999999999
Emery Park,0.0,0.0,0.0,0.12400084733301164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002409036825947089,0.004009433962264151,4,42.715140000000005,-78.59272
Enfield Creek Gorge Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705905775904689,0.2744091509207367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05085326739486312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673060034819781,0.0,0.0,0.0024971723195793,0.002122641509433963,3,42.402440000000006,-76.58851
Enfield Creek Gorge Trail and Rim Trail Short Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.027418578577872662,0.0,0.4086600693740597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357103543550493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6331909260466909,0.0,0.0,0.003892650968755968,0.002830188679245283,3,42.40225,-76.58837
Enfield Falls Swimming Hole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13701241181475374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014767958597534391,0.0,0.0,0.0,0.0,0.0,0.0,0.14169473331308824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054502699368081886,0.0,0.0,0.0,0.1941183614452236,0.0,0.0,0.0004259882192223512,0.0011792452830188679,4,42.39758,-76.55655
Erie Canal Heritage Trail,0.0,0.0,0.0,0.0,0.3277798578201293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14710376475248274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2723967808307343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006213552301070846,0.14221698113207545,2,43.17017,-78.69321
Erie Canalway Trail  Pittsford to Spencerport,0.0,0.0,0.0,0.0,0.6160618859310294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312417691503137,0.0,0.0,0.0,0.10828219050776544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618757804669704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019242916109699312,0.014386792452830187,4,43.09168,-77.51174
Erie Canalway Trail  Warners to Camillus,0.0,0.0,0.09219131653208176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02382474776486782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667782196954212,0.0,0.009905660377358492,4,43.07601,-76.32704
Erie Canalway Trail (Camillus to Jordan),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722613886685736,0.0,0.5078319083929093,0.0,0.03452336899364744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191486990102788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038192047240624585,0.027830188679245284,4,43.063520000000004,-76.26913
Erie County Reforestation Area Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513412797154801,0.4699226609658632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024531045727631947,0.0037735849056603774,0,42.5292391,-78.5825443
Escarpment Loop  Kaaterskill Falls  Bastion Falls  and South Lake Loop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09446559289193072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02345024538106109,0.11471313108560152,0.0,0.0,0.0,0.0,0.3759437766138576,0.0,0.0,0.0,0.0,0.02104969372915963,0.017452830188679245,1,42.1961,-74.03883
Escarpment Trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09729789550950382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09637106657820156,0.2178841984452759,0.0,0.0,0.0,0.0,0.0,0.18892966801404326,0.0,0.0,0.0,0.2527369207746014,0.0,0.0,0.0,0.0,0.07353438018714104,0.05165094339622641,1,42.200759999999995,-74.05855
Escarpment Trail  HWY 23 to North South Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053410146116939394,0.12294115354202845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627115657832356,0.0,0.0,0.0,0.0,0.07623720199186215,0.04339622641509434,1,42.3128938,-74.189837
Escarpment Trail to Burnt Knob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05079142699098714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853999489249453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645240826917426,0.0,0.0,0.0,0.0,0.03985193237069789,0.025,1,42.29648529999999,-74.16925429999999
Esker Brook Nature Trail,0.0,0.028218379980020813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14423316908449446,0.4233528477990224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08431569774936923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007638409448124918,0.002830188679245283,0,42.9742,-76.78397
Esopus Creek and Ashokan Reservoir,0.0,0.0,0.0,0.0,0.08335897358952575,0.0,0.0,0.0,0.0,0.0,0.0,0.04898833000794851,0.0,0.0,0.0,0.1861899955738897,0.0,0.0,0.0,0.05119012467834358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005390954360503547,0.012735849056603774,4,41.94781,-74.1819
